alert_id,entity_name,severity,category,asset_type,created_time,closed_time,closure_duration_minutes,escalated,status,investigation_notes
ALT00145,Continental Banking Corp,Low,Phishing,Cloud Workload,2026-03-28 11:00:00,2026-03-28 11:04:00,4,No,Closed,Reviewed and closed.
ALT00218,Eastern Water Utility,High,Phishing,Cloud Workload,2026-03-28 17:23:00,2026-03-28 23:43:00,380,Yes,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00300,Fortis Defense Systems,Low,Data Exfiltration Attempt,Network Device,2026-03-29 14:50:00,2026-03-29 19:23:00,273,Yes,Closed,Closed as per standard procedure.
ALT00424,Ganga Oil & Gas,High,Phishing,Database,2026-03-29 15:22:00,2026-03-29 17:31:00,129,Yes,Closed,No further action required.
ALT00100,Bharat Telecom Networks,High,Unauthorized Access,IoT Device,2026-03-29 16:17:00,2026-03-29 20:49:00,272,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00210,Eastern Water Utility,Low,Misconfiguration,Network Device,2026-03-29 19:09:00,2026-03-29 22:35:00,206,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00373,Fortis Defense Systems,Critical,Insider Threat Indicator,Network Device,2026-03-29 22:11:00,2026-03-30 00:41:00,150,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00539,Indus Financial Services,Low,Insider Threat Indicator,IoT Device,2026-03-30 00:26:00,2026-03-30 00:28:00,2,No,Closed,No further action required.
ALT00253,Fortis Defense Systems,Low,Misconfiguration,Server,2026-03-30 04:17:00,2026-03-30 05:03:00,46,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00520,Himalayan Healthcare Network,Medium,Phishing,Database,2026-03-30 08:14:00,2026-03-30 12:10:00,236,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00550,Indus Financial Services,Low,Malware,Database,2026-03-30 15:34:00,2026-03-30 15:37:00,3,No,Closed,False positive.
ALT00069,Bharat Telecom Networks,High,Malware,Cloud Workload,2026-03-30 17:27:00,2026-03-31 00:58:00,451,Yes,Closed,Closed as per standard procedure.
ALT00441,Ganga Oil & Gas,Medium,Phishing,Cloud Workload,2026-03-30 21:43:00,2026-03-30 22:40:00,57,Yes,Closed,Closed as per standard procedure.
ALT00033,Apex Power Grid Ltd,Low,Unauthorized Access,Endpoint,2026-03-31 02:56:00,2026-03-31 07:10:00,254,No,Closed,Reviewed and closed.
ALT00042,Apex Power Grid Ltd,High,Phishing,Endpoint,2026-03-31 09:52:00,2026-03-31 12:04:00,132,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00332,Fortis Defense Systems,High,Phishing,Network Device,2026-03-31 13:20:00,2026-03-31 20:50:00,450,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00143,Continental Banking Corp,Low,Unauthorized Access,Cloud Workload,2026-03-31 17:23:00,2026-03-31 17:25:00,2,No,Closed,Reviewed and closed.
ALT00228,Eastern Water Utility,Critical,Misconfiguration,Network Device,2026-03-31 17:59:00,2026-03-31 22:26:00,267,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00507,Himalayan Healthcare Network,High,Insider Threat Indicator,IoT Device,2026-03-31 18:51:00,2026-04-01 01:45:00,414,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00142,Continental Banking Corp,Medium,Phishing,IoT Device,2026-04-01 03:36:00,2026-04-01 03:40:00,4,No,Closed,Reviewed and closed.
ALT00583,Indus Financial Services,Critical,Unauthorized Access,Network Device,2026-04-01 10:35:00,2026-04-01 10:39:00,4,No,Closed,Closed as per standard procedure.
ALT00077,Bharat Telecom Networks,Low,Unauthorized Access,Endpoint,2026-04-01 22:29:00,2026-04-02 00:00:00,91,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00483,Himalayan Healthcare Network,High,Malware,Network Device,2026-04-02 04:42:00,2026-04-02 11:59:00,437,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00039,Apex Power Grid Ltd,Low,Malware,Network Device,2026-04-02 06:43:00,2026-04-02 10:41:00,238,No,Closed,No further action required.
ALT00430,Ganga Oil & Gas,Low,Malware,Cloud Workload,2026-04-02 22:26:00,2026-04-03 03:10:00,284,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00569,Indus Financial Services,Low,Malware,Database,2026-04-02 23:08:00,2026-04-02 23:12:00,4,No,Closed,Closed as per standard procedure.
ALT00288,Fortis Defense Systems,High,Data Exfiltration Attempt,Cloud Workload,2026-04-03 08:15:00,2026-04-03 15:30:00,435,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00017,Apex Power Grid Ltd,Low,DDoS,Server,2026-04-03 09:15:00,2026-04-03 10:28:00,73,No,Closed,No further action required.
ALT00200,Eastern Water Utility,Low,Phishing,Endpoint,2026-04-03 16:14:00,2026-04-03 18:45:00,151,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00216,Eastern Water Utility,Low,DDoS,Endpoint,2026-04-04 01:25:00,2026-04-04 05:00:00,215,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00446,Ganga Oil & Gas,Low,Data Exfiltration Attempt,Network Device,2026-04-04 01:52:00,2026-04-04 06:24:00,272,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00292,Fortis Defense Systems,Medium,DDoS,Cloud Workload,2026-04-04 03:59:00,2026-04-04 06:01:00,122,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00165,Continental Banking Corp,Low,Data Exfiltration Attempt,Network Device,2026-04-04 11:58:00,2026-04-04 11:59:00,1,No,Closed,False positive.
ALT00046,Apex Power Grid Ltd,Critical,Unauthorized Access,Cloud Workload,2026-04-04 13:04:00,2026-04-04 17:44:00,280,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00189,Eastern Water Utility,Medium,Data Exfiltration Attempt,Database,2026-04-05 13:56:00,2026-04-05 17:19:00,203,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00190,Eastern Water Utility,High,Misconfiguration,Database,2026-04-05 16:17:00,2026-04-05 18:57:00,160,Yes,Closed,No further action required.
ALT00566,Indus Financial Services,Low,Malware,IoT Device,2026-04-06 02:15:00,2026-04-06 02:18:00,3,Yes,Closed,Reviewed and closed.
ALT00435,Ganga Oil & Gas,Low,Data Exfiltration Attempt,Database,2026-04-06 10:11:00,2026-04-06 13:00:00,169,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00250,Fortis Defense Systems,Critical,Data Exfiltration Attempt,Database,2026-04-06 12:28:00,2026-04-06 15:09:00,161,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00528,Indus Financial Services,Medium,DDoS,Network Device,2026-04-06 19:20:00,2026-04-06 19:24:00,4,No,Closed,False positive.
ALT00259,Fortis Defense Systems,Medium,Phishing,Endpoint,2026-04-07 05:48:00,2026-04-07 08:51:00,183,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00554,Indus Financial Services,Low,Misconfiguration,Endpoint,2026-04-07 07:16:00,2026-04-07 07:19:00,3,No,Closed,False positive.
ALT00625,Jupiter Aviation Control,Low,Phishing,Network Device,2026-04-07 17:24:00,2026-04-07 19:10:00,106,Yes,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00535,Indus Financial Services,High,Misconfiguration,Endpoint,2026-04-08 06:09:00,2026-04-08 06:13:00,4,No,Closed,No further action required.
ALT00366,Fortis Defense Systems,Medium,Insider Threat Indicator,Database,2026-04-08 22:22:00,2026-04-09 01:48:00,206,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00099,Bharat Telecom Networks,Medium,Misconfiguration,Endpoint,2026-04-09 06:58:00,2026-04-09 08:03:00,65,Yes,Closed,Closed as per standard procedure.
ALT00381,Fortis Defense Systems,Medium,Phishing,Database,2026-04-09 14:46:00,2026-04-09 19:28:00,282,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00045,Apex Power Grid Ltd,Low,Misconfiguration,Database,2026-04-09 18:12:00,2026-04-09 18:42:00,30,No,Closed,No further action required.
ALT00103,Bharat Telecom Networks,High,Phishing,Database,2026-04-09 21:50:00,2026-04-10 00:08:00,138,Yes,Closed,False positive.
ALT00286,Fortis Defense Systems,Critical,Phishing,Cloud Workload,2026-04-10 02:46:00,2026-04-10 09:12:00,386,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00461,Himalayan Healthcare Network,Critical,Unauthorized Access,Cloud Workload,2026-04-10 13:50:00,2026-04-10 16:17:00,147,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00124,Continental Banking Corp,High,Misconfiguration,IoT Device,2026-04-10 14:23:00,2026-04-10 14:27:00,4,No,Closed,No further action required.
ALT00608,Jupiter Aviation Control,Low,Data Exfiltration Attempt,Cloud Workload,2026-04-11 21:08:00,2026-04-11 23:34:00,146,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00529,Indus Financial Services,Medium,Malware,Cloud Workload,2026-04-12 07:48:00,2026-04-12 07:52:00,4,No,Closed,Reviewed and closed.
ALT00248,Fortis Defense Systems,Low,Phishing,Cloud Workload,2026-04-12 08:52:00,2026-04-12 09:59:00,67,Yes,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00490,Himalayan Healthcare Network,Low,Phishing,Cloud Workload,2026-04-12 11:32:00,2026-04-12 13:26:00,114,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00229,Eastern Water Utility,High,Unauthorized Access,Server,2026-04-12 11:49:00,2026-04-12 16:16:00,267,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00477,Himalayan Healthcare Network,Medium,DDoS,Endpoint,2026-04-12 21:01:00,2026-04-12 22:40:00,99,No,Closed,False positive.
ALT00030,Apex Power Grid Ltd,Medium,DDoS,Cloud Workload,2026-04-14 03:56:00,2026-04-14 04:46:00,50,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00321,Fortis Defense Systems,Low,Unauthorized Access,Database,2026-04-14 16:47:00,2026-04-14 21:26:00,279,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00233,Eastern Water Utility,Critical,Data Exfiltration Attempt,Database,2026-04-15 20:59:00,2026-04-16 04:32:00,453,Yes,Closed,False positive.
ALT00555,Indus Financial Services,Low,Phishing,Network Device,2026-04-16 06:54:00,2026-04-16 06:55:00,1,No,Closed,Closed as per standard procedure.
ALT00257,Fortis Defense Systems,Low,DDoS,IoT Device,2026-04-16 09:17:00,2026-04-16 11:16:00,119,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00524,Himalayan Healthcare Network,Medium,Misconfiguration,Network Device,2026-04-16 11:33:00,2026-04-16 14:10:00,157,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00172,Continental Banking Corp,High,Data Exfiltration Attempt,Cloud Workload,2026-04-16 11:43:00,2026-04-16 11:46:00,3,No,Closed,Closed as per standard procedure.
ALT00439,Ganga Oil & Gas,Low,Misconfiguration,Network Device,2026-04-16 14:02:00,2026-04-16 14:38:00,36,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00331,Fortis Defense Systems,Medium,Phishing,Server,2026-04-16 19:43:00,2026-04-16 21:04:00,81,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00093,Bharat Telecom Networks,Low,Data Exfiltration Attempt,Cloud Workload,2026-04-16 22:31:00,2026-04-16 23:19:00,48,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00058,Apex Power Grid Ltd,High,Data Exfiltration Attempt,Cloud Workload,2026-04-17 01:13:00,2026-04-17 09:09:00,476,Yes,Closed,Closed as per standard procedure.
ALT00631,Jupiter Aviation Control,High,DDoS,IoT Device,2026-04-17 05:10:00,2026-04-17 13:04:00,474,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00125,Continental Banking Corp,High,DDoS,Database,2026-04-17 20:06:00,2026-04-17 20:09:00,3,No,Closed,False positive.
ALT00626,Jupiter Aviation Control,High,Data Exfiltration Attempt,Network Device,2026-04-18 09:19:00,2026-04-18 16:39:00,440,Yes,Closed,No further action required.
ALT00416,Ganga Oil & Gas,Low,Unauthorized Access,Database,2026-04-18 10:23:00,2026-04-18 11:53:00,90,No,Closed,Reviewed and closed.
ALT00536,Indus Financial Services,Critical,Insider Threat Indicator,IoT Device,2026-04-18 15:08:00,2026-04-18 15:11:00,3,No,Closed,False positive.
ALT00436,Ganga Oil & Gas,High,Malware,Endpoint,2026-04-18 20:56:00,2026-04-19 04:52:00,476,Yes,Closed,No further action required.
ALT00087,Bharat Telecom Networks,Low,Phishing,Network Device,2026-04-19 03:34:00,2026-04-19 05:16:00,102,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00025,Apex Power Grid Ltd,Medium,Insider Threat Indicator,Server,2026-04-19 05:17:00,2026-04-19 09:33:00,256,No,Closed,Reviewed and closed.
ALT00309,Fortis Defense Systems,Medium,Misconfiguration,IoT Device,2026-04-19 05:31:00,2026-04-19 07:29:00,118,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00533,Indus Financial Services,High,Unauthorized Access,Network Device,2026-04-19 06:26:00,2026-04-19 06:30:00,4,No,Closed,No further action required.
ALT00597,Jupiter Aviation Control,Low,Unauthorized Access,Cloud Workload,2026-04-19 11:22:00,2026-04-19 12:04:00,42,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00485,Himalayan Healthcare Network,Low,Insider Threat Indicator,Endpoint,2026-04-20 05:00:00,2026-04-20 09:13:00,253,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00464,Himalayan Healthcare Network,Low,Phishing,Cloud Workload,2026-04-20 08:35:00,2026-04-20 11:15:00,160,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00421,Ganga Oil & Gas,Low,DDoS,Endpoint,2026-04-20 15:24:00,2026-04-20 19:05:00,221,No,Closed,No further action required.
ALT00239,Eastern Water Utility,Low,Misconfiguration,Server,2026-04-20 16:20:00,2026-04-20 18:24:00,124,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00633,Jupiter Aviation Control,Low,Phishing,Server,2026-04-20 17:04:00,2026-04-20 19:54:00,170,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00635,Jupiter Aviation Control,Low,DDoS,Cloud Workload,2026-04-20 19:54:00,2026-04-20 23:25:00,211,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00327,Fortis Defense Systems,High,Malware,Endpoint,2026-04-20 20:05:00,2026-04-21 02:09:00,364,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00109,Bharat Telecom Networks,Medium,DDoS,IoT Device,2026-04-21 04:15:00,2026-04-21 06:17:00,122,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00138,Continental Banking Corp,Low,Unauthorized Access,Database,2026-04-21 14:56:00,2026-04-21 15:00:00,4,No,Closed,Reviewed and closed.
ALT00153,Continental Banking Corp,Critical,Insider Threat Indicator,Network Device,2026-04-22 00:29:00,2026-04-22 00:33:00,4,No,Closed,Closed as per standard procedure.
ALT00081,Bharat Telecom Networks,Critical,Unauthorized Access,Database,2026-04-23 10:11:00,2026-04-23 13:09:00,178,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00108,Bharat Telecom Networks,Low,Malware,Server,2026-04-24 05:44:00,2026-04-24 09:00:00,196,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00298,Fortis Defense Systems,Medium,Misconfiguration,Cloud Workload,2026-04-25 11:25:00,2026-04-25 16:11:00,286,Yes,Closed,Closed as per standard procedure.
ALT00585,Indus Financial Services,High,Unauthorized Access,Cloud Workload,2026-04-25 12:00:00,2026-04-25 12:01:00,1,No,Closed,False positive.
ALT00180,Continental Banking Corp,Critical,Malware,Network Device,2026-04-25 19:00:00,2026-04-25 19:02:00,2,No,Closed,Closed as per standard procedure.
ALT00593,Jupiter Aviation Control,Medium,Phishing,Database,2026-04-25 19:36:00,2026-04-25 22:34:00,178,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00513,Himalayan Healthcare Network,Low,DDoS,Database,2026-04-25 22:10:00,2026-04-26 01:33:00,203,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00454,Ganga Oil & Gas,Medium,Misconfiguration,IoT Device,2026-04-26 04:08:00,2026-04-26 09:00:00,292,Yes,Closed,False positive.
ALT00484,Himalayan Healthcare Network,High,Misconfiguration,Cloud Workload,2026-04-26 10:39:00,2026-04-26 13:57:00,198,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00325,Fortis Defense Systems,Low,Misconfiguration,Endpoint,2026-04-27 00:27:00,2026-04-27 03:31:00,184,Yes,Closed,False positive.
ALT00054,Apex Power Grid Ltd,Medium,DDoS,Cloud Workload,2026-04-27 04:51:00,2026-04-27 08:03:00,192,No,Closed,Closed as per standard procedure.
ALT00052,Apex Power Grid Ltd,Medium,Phishing,IoT Device,2026-04-27 13:56:00,2026-04-27 17:42:00,226,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00137,Continental Banking Corp,Medium,Insider Threat Indicator,IoT Device,2026-04-27 16:38:00,2026-04-27 16:39:00,1,No,Closed,No further action required.
ALT00340,Fortis Defense Systems,Low,Misconfiguration,IoT Device,2026-04-27 19:38:00,2026-04-27 21:37:00,119,Yes,Closed,Reviewed and closed.
ALT00632,Jupiter Aviation Control,Medium,Malware,Server,2026-04-27 23:37:00,2026-04-28 02:40:00,183,No,Closed,Reviewed and closed.
ALT00409,Ganga Oil & Gas,Medium,Misconfiguration,Cloud Workload,2026-04-28 08:13:00,2026-04-28 12:06:00,233,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00226,Eastern Water Utility,Medium,Misconfiguration,IoT Device,2026-04-28 17:21:00,2026-04-28 20:06:00,165,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00313,Fortis Defense Systems,High,Data Exfiltration Attempt,Cloud Workload,2026-04-28 18:47:00,2026-04-29 01:08:00,381,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00322,Fortis Defense Systems,High,Insider Threat Indicator,Server,2026-04-28 20:42:00,2026-04-29 05:29:00,527,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00062,Apex Power Grid Ltd,Low,Unauthorized Access,Endpoint,2026-04-29 05:03:00,2026-04-29 09:25:00,262,No,Closed,Closed as per standard procedure.
ALT00621,Jupiter Aviation Control,Low,Malware,IoT Device,2026-04-29 05:27:00,2026-04-29 10:21:00,294,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00174,Continental Banking Corp,Medium,DDoS,Database,2026-04-29 09:49:00,2026-04-29 09:51:00,2,No,Closed,No further action required.
ALT00159,Continental Banking Corp,Medium,Misconfiguration,Cloud Workload,2026-04-29 18:48:00,2026-04-29 18:51:00,3,No,Closed,False positive.
ALT00201,Eastern Water Utility,Medium,Malware,Server,2026-04-30 17:08:00,2026-04-30 20:16:00,188,No,Closed,Closed as per standard procedure.
ALT00578,Indus Financial Services,Medium,Misconfiguration,Database,2026-04-30 20:03:00,2026-04-30 20:06:00,3,No,Closed,Reviewed and closed.
ALT00203,Eastern Water Utility,Low,Insider Threat Indicator,Cloud Workload,2026-04-30 21:33:00,2026-04-30 23:36:00,123,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00184,Eastern Water Utility,Medium,Unauthorized Access,Network Device,2026-05-01 01:40:00,2026-05-01 02:18:00,38,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00336,Fortis Defense Systems,Medium,Malware,Network Device,2026-05-01 02:01:00,2026-05-01 04:21:00,140,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00417,Ganga Oil & Gas,Low,Misconfiguration,Database,2026-05-01 06:32:00,2026-05-01 09:34:00,182,No,Closed,No further action required.
ALT00493,Himalayan Healthcare Network,Low,Misconfiguration,Network Device,2026-05-01 14:56:00,2026-05-01 16:18:00,82,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00388,Fortis Defense Systems,High,Data Exfiltration Attempt,Database,2026-05-02 03:19:00,2026-05-02 12:57:00,578,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00133,Continental Banking Corp,Medium,DDoS,Server,2026-05-02 14:49:00,2026-05-02 14:53:00,4,No,Closed,Reviewed and closed.
ALT00538,Indus Financial Services,Medium,Unauthorized Access,Network Device,2026-05-02 20:06:00,2026-05-02 20:09:00,3,No,Closed,False positive.
ALT00059,Apex Power Grid Ltd,Low,Data Exfiltration Attempt,Database,2026-05-03 00:22:00,2026-05-03 02:44:00,142,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00486,Himalayan Healthcare Network,Medium,Unauthorized Access,Database,2026-05-03 14:28:00,2026-05-03 15:53:00,85,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00113,Bharat Telecom Networks,Medium,Unauthorized Access,Cloud Workload,2026-05-04 03:15:00,2026-05-04 06:16:00,181,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00496,Himalayan Healthcare Network,Medium,Phishing,Database,2026-05-04 19:00:00,2026-05-04 20:54:00,114,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00492,Himalayan Healthcare Network,Low,Phishing,Server,2026-05-05 07:04:00,2026-05-05 09:19:00,135,No,Closed,Closed as per standard procedure.
ALT00419,Ganga Oil & Gas,Critical,Unauthorized Access,IoT Device,2026-05-05 10:40:00,2026-05-05 13:09:00,149,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00589,Jupiter Aviation Control,Medium,Malware,Cloud Workload,2026-05-05 22:44:00,2026-05-06 01:47:00,183,Yes,Closed,Closed as per standard procedure.
ALT00606,Jupiter Aviation Control,Low,Unauthorized Access,IoT Device,2026-05-06 12:47:00,2026-05-06 16:17:00,210,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00442,Ganga Oil & Gas,High,Unauthorized Access,Endpoint,2026-05-07 05:04:00,2026-05-07 09:53:00,289,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00363,Fortis Defense Systems,High,Phishing,Network Device,2026-05-08 00:24:00,2026-05-08 04:13:00,229,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00444,Ganga Oil & Gas,Low,Data Exfiltration Attempt,IoT Device,2026-05-08 14:20:00,2026-05-08 14:59:00,39,Yes,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00343,Fortis Defense Systems,Medium,Data Exfiltration Attempt,Cloud Workload,2026-05-08 14:32:00,2026-05-08 16:27:00,115,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00098,Bharat Telecom Networks,Medium,Unauthorized Access,Database,2026-05-08 22:18:00,2026-05-09 02:55:00,277,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00526,Himalayan Healthcare Network,Low,Phishing,Network Device,2026-05-08 23:12:00,2026-05-09 01:27:00,135,Yes,Closed,False positive.
ALT00476,Himalayan Healthcare Network,High,Unauthorized Access,Cloud Workload,2026-05-09 03:18:00,2026-05-09 06:02:00,164,Yes,Closed,Closed as per standard procedure.
ALT00015,Apex Power Grid Ltd,Critical,Insider Threat Indicator,IoT Device,2026-05-09 05:32:00,2026-05-09 10:04:00,272,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00530,Indus Financial Services,Critical,Insider Threat Indicator,Endpoint,2026-05-09 11:25:00,2026-05-09 11:29:00,4,Yes,Closed,Closed as per standard procedure.
ALT00029,Apex Power Grid Ltd,Low,DDoS,Server,2026-05-09 16:10:00,2026-05-09 18:15:00,125,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00206,Eastern Water Utility,Medium,DDoS,Endpoint,2026-05-09 20:10:00,2026-05-09 22:07:00,117,No,Closed,False positive.
ALT00347,Fortis Defense Systems,Low,Phishing,Cloud Workload,2026-05-09 21:57:00,2026-05-09 22:50:00,53,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00280,Fortis Defense Systems,Low,Data Exfiltration Attempt,Endpoint,2026-05-09 23:22:00,2026-05-10 00:30:00,68,No,Closed,Closed as per standard procedure.
ALT00161,Continental Banking Corp,Medium,Malware,Server,2026-05-10 02:19:00,2026-05-10 02:22:00,3,No,Closed,Reviewed and closed.
ALT00521,Himalayan Healthcare Network,Low,Unauthorized Access,Network Device,2026-05-10 03:35:00,2026-05-10 05:04:00,89,No,Closed,False positive.
ALT00337,Fortis Defense Systems,High,Insider Threat Indicator,Database,2026-05-10 09:40:00,2026-05-10 15:16:00,336,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00047,Apex Power Grid Ltd,Medium,Data Exfiltration Attempt,IoT Device,2026-05-10 09:42:00,2026-05-10 12:43:00,181,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00453,Ganga Oil & Gas,Critical,Misconfiguration,Endpoint,2026-05-10 12:26:00,2026-05-10 16:46:00,260,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00271,Fortis Defense Systems,Low,Misconfiguration,IoT Device,2026-05-10 14:23:00,2026-05-10 19:00:00,277,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00452,Ganga Oil & Gas,Medium,Misconfiguration,Endpoint,2026-05-11 05:44:00,2026-05-11 07:07:00,83,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00169,Continental Banking Corp,Medium,Phishing,Endpoint,2026-05-11 11:01:00,2026-05-11 11:04:00,3,Yes,Closed,Closed as per standard procedure.
ALT00471,Himalayan Healthcare Network,Low,Insider Threat Indicator,Cloud Workload,2026-05-12 02:06:00,2026-05-12 02:39:00,33,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
