alert_id,entity_name,severity,created_time,closed_time,escalated,investigation_notes,asset_type
ALT003678,Krishna Port Authority,low,2026-01-18 07:00:03,2026-01-18 11:36:40,no,Reviewed privileged access logs; elevation was approved under ticket REQ-68463. Monitoring continued for 48 hours.,Cloud Workload
ALT002611,Eastern Grid Utility,low,2026-04-03 12:20:06,2026-04-03 14:58:03,no,Ran memory capture on HOST-8049; no injected process artefacts identified. Added to suppression list after approval.,Endpoint
ALT002745,Godavari Chemicals,medium,2026-05-22 09:08:46,,yes,Correlated with authentication logs for user mfernandes; prior successful VPN session confirmed. Closed as benign positive.,Server
ALT001970,Apex Power Grid Ltd,high,2026-04-08 17:02:58,2026-04-08 21:19:40,yes,Confirmed with asset owner that HOST-3143 was undergoing patch deployment. Handed to IR team for deeper review.,Database
ALT003589,Krishna Port Authority,low,2026-06-22 19:55:51,2026-06-23 01:07:10,no,,IoT Device
ALT004252,Narmada Steel Works,low,2026-03-25 05:28:59,2026-03-25 11:19:40,no,Reviewed source IP 10.21.225.188 against internal threat intel; no IOC match. No further action required.,Network Device
ALT002981,Himalayan Healthcare Network,medium,2026-05-11 17:26:51,2026-05-11 21:11:45,no,,Firewall
ALT002518,Eastern Grid Utility,high,2026-06-17 21:15:00,2026-06-18 00:41:16,no,Sandbox detonation of attachment returned no malicious behaviour. No further action required.,Firewall
ALT001346,Arcadia Defence Systems,high,2026-04-19 22:49:32,2026-04-20 04:32:50,yes,Documented as benign positive; rule threshold adjusted after peer review. Ticket closed with owner sign-off.,Endpoint
ALT001927,Apex Power Grid Ltd,low,2026-05-12 15:57:59,2026-05-12 19:50:36,no,Cross-referenced with change management ticket CHG-67167; scheduled maintenance window. Monitoring continued for 48 hours.,Identity Provider
ALT003494,Krishna Port Authority,low,2026-06-19 07:16:11,2026-06-19 12:33:00,no,Queried SIEM for related events across 24h window; no corroborating activity found. Added to suppression list after approval.,Identity Provider
ALT003610,Krishna Port Authority,low,2026-04-18 01:45:45,2026-04-18 04:16:35,no,Identified misconfigured scanner generating repeat alerts; owner notified. Ticket closed with owner sign-off.,Endpoint
ALT001143,Arcadia Defence Systems,low,2026-05-12 21:52:36,2026-05-13 03:51:38,no,Blocked source 10.50.34.220 at perimeter firewall pending further investigation. Closed as benign positive.,Server
ALT003592,Krishna Port Authority,low,2026-04-02 10:01:51,2026-04-02 14:48:27,no,Matched pattern against known false-positive rule FP-26122; tuning request raised. No further action required.,Identity Provider
ALT001562,Konkan Maritime Ltd,high,2026-06-04 02:31:21,2026-06-04 13:03:58,yes,Blocked source 10.51.197.218 at perimeter firewall pending further investigation. Root cause documented in case notes.,Cloud Workload
ALT004625,Pennar Cement Industries,high,2026-01-17 03:29:25,2026-01-17 08:41:31,no,Identified misconfigured scanner generating repeat alerts; owner notified. Root cause documented in case notes.,IoT Device
ALT001197,Arcadia Defence Systems,medium,2026-04-27 14:28:59,2026-04-27 16:32:17,no,Confirmed with asset owner that HOST-1097 was undergoing patch deployment. Handed to IR team for deeper review.,Database
ALT002933,Himalayan Healthcare Network,medium,2026-01-24 02:53:16,,no,Reviewed source IP 10.49.212.217 against internal threat intel; no IOC match. No further action required.,Network Device
ALT002632,Eastern Grid Utility,medium,2026-03-04 07:22:58,2026-03-04 12:10:40,no,Verified backup job schedule; traffic volume consistent with nightly replication. Monitoring continued for 48 hours.,Network Device
ALT002365,Cauvery Logistics Corp,high,2026-05-07 04:10:12,2026-05-07 08:13:44,no,Isolated endpoint HOST-3876 for forensic triage; full disk scan returned clean. No further action required.,Cloud Workload
ALT002404,Cauvery Logistics Corp,low,2026-01-18 01:46:34,2026-01-18 05:59:58,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Handed to IR team for deeper review.,Cloud Workload
ALT002993,Himalayan Healthcare Network,low,2026-01-12 23:41:58,2026-01-13 02:58:55,no,,Network Device
ALT004256,Narmada Steel Works,low,2026-05-20 12:27:21,2026-05-20 16:27:34,no,Compared hash against VirusTotal offline signature set; no detections.,Network Device
ALT002339,Cauvery Logistics Corp,low,2026-03-23 19:00:00,2026-03-23 22:58:23,no,Coordinated with network team; ACL change on HOST-6370 explains traffic shift. Root cause documented in case notes.,Identity Provider
ALT004513,Pennar Cement Industries,low,2026-03-12 04:55:42,,no,Matched pattern against known false-positive rule FP-14566; tuning request raised. Root cause documented in case notes.,Server
ALT004480,Pennar Cement Industries,low,2026-03-07 16:05:37,2026-03-07 21:17:34,no,Confirmed with asset owner that HOST-9556 was undergoing patch deployment. No further action required.,Network Device
ALT003722,Lakshmi Insurance Group,medium,2026-04-28 07:21:04,2026-04-28 11:10:59,yes,Isolated endpoint HOST-3651 for forensic triage; full disk scan returned clean. No further action required.,Network Device
ALT003085,Indus Financial Services,medium,2026-04-15 02:24:21,2026-04-15 06:12:07,yes,"Checked DNS query history; domain registered 400+ days ago, low risk profile. Monitoring continued for 48 hours.",IoT Device
ALT001502,Konkan Maritime Ltd,medium,2026-04-30 08:52:08,2026-04-30 19:47:24,no,Reset credentials for tgeorge as precaution; no evidence of compromise. Root cause documented in case notes.,Cloud Workload
ALT003559,Krishna Port Authority,low,2026-06-20 13:13:31,2026-06-20 15:22:15,no,Documented as benign positive; rule threshold adjusted after peer review. Handed to IR team for deeper review.,Network Device
ALT003460,Jupiter Aviation Control,low,2026-02-27 02:45:01,2026-02-27 07:03:33,no,Compared hash against VirusTotal offline signature set; no detections. Added to suppression list after approval.,Cloud Workload
ALT003243,Indus Financial Services,low,2026-01-25 11:33:22,2026-01-25 14:45:17,no,Reset credentials for bshah as precaution; no evidence of compromise. Handed to IR team for deeper review.,IoT Device
ALT002584,Eastern Grid Utility,medium,2026-05-25 05:44:22,2026-05-25 09:30:46,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Monitoring continued for 48 hours.,Cloud Workload
ALT000591,Nilgiri Water Authority,low,2026-04-18 09:21:46,2026-04-18 13:22:09,no,"Checked DNS query history; domain registered 400+ days ago, low risk profile.",Database
ALT000297,Kaveri Power Holdings,medium,2026-04-20 12:30:33,2026-04-20 15:47:05,no,Reviewed privileged access logs; elevation was approved under ticket REQ-39779. Added to suppression list after approval.,IoT Device
ALT001732,Deccan Health Network,high,2026-06-09 09:51:10,2026-06-09 14:59:42,no,Compared hash against VirusTotal offline signature set; no detections. No further action required.,Database
ALT004476,Orissa Mining Federation,low,2026-01-20 09:28:35,2026-01-20 13:24:22,no,Reviewed privileged access logs; elevation was approved under ticket REQ-38916. Closed as benign positive.,Server
ALT001274,Arcadia Defence Systems,low,2026-06-01 19:13:21,2026-06-02 01:03:36,no,Sandbox detonation of attachment returned no malicious behaviour. Closed as benign positive.,Firewall
ALT001365,Arcadia Defence Systems,low,2026-03-12 19:36:38,2026-03-12 23:16:02,no,,Endpoint
ALT000665,Nilgiri Water Authority,medium,2026-03-22 04:02:12,2026-03-22 07:55:25,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Root cause documented in case notes.,Identity Provider
ALT004257,Narmada Steel Works,medium,2026-02-22 14:48:33,2026-02-22 17:21:07,no,Escalated to L2 after confirming lateral movement indicators on HOST-4488. Monitoring continued for 48 hours.,Server
ALT002203,Bharat Telecom Networks,medium,2026-06-12 03:53:02,,yes,Compared hash against VirusTotal offline signature set; no detections. No further action required.,Endpoint
ALT003448,Jupiter Aviation Control,low,2026-03-18 11:56:34,2026-03-18 16:06:14,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Handed to IR team for deeper review.,Database
ALT002896,Himalayan Healthcare Network,low,2026-06-09 19:52:34,2026-06-09 22:18:40,no,Reset credentials for schen as precaution; no evidence of compromise. No further action required.,Server
ALT002509,Eastern Grid Utility,low,2026-05-08 19:43:54,2026-05-08 22:08:06,no,Reviewed source IP 10.42.137.145 against internal threat intel; no IOC match.,Firewall
ALT003224,Indus Financial Services,low,2026-01-18 07:22:22,2026-01-18 10:00:26,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Added to suppression list after approval.,IoT Device
ALT003089,Indus Financial Services,medium,2026-02-16 01:28:35,2026-02-16 04:48:52,no,"Checked DNS query history; domain registered 400+ days ago, low risk profile. Handed to IR team for deeper review.",Database
ALT002614,Eastern Grid Utility,medium,2026-04-23 07:10:32,2026-04-23 09:45:31,yes,Ran memory capture on HOST-9014; no injected process artefacts identified. Ticket closed with owner sign-off.,Server
ALT003391,Jupiter Aviation Control,low,2026-01-30 10:52:30,2026-01-30 13:47:52,no,Confirmed with asset owner that HOST-2316 was undergoing patch deployment. Ticket closed with owner sign-off.,Database
ALT001521,Konkan Maritime Ltd,low,2026-01-24 23:10:16,2026-01-25 09:42:25,no,Reviewed privileged access logs; elevation was approved under ticket REQ-91282. Monitoring continued for 48 hours.,Identity Provider
ALT001417,Arcadia Defence Systems,critical,2026-02-03 00:07:36,2026-02-03 02:41:43,yes,,Endpoint
ALT003281,Jupiter Aviation Control,critical,2026-04-27 09:42:21,2026-04-27 12:01:16,no,Contacted user schen via Teams; confirmed they initiated the session from Mumbai office. Monitoring continued for 48 hours.,Database
ALT000796,Arcadia Defence Systems,medium,2026-01-11 02:11:37,2026-01-11 04:29:21,no,Reviewed EDR telemetry timeline; parent process traced to legitimate installer. Root cause documented in case notes.,IoT Device
ALT001938,Apex Power Grid Ltd,medium,2026-01-24 02:24:22,2026-01-24 07:40:33,yes,Confirmed with asset owner that HOST-8637 was undergoing patch deployment.,Cloud Workload
ALT001359,Arcadia Defence Systems,high,2026-06-08 07:56:10,2026-06-08 10:33:59,yes,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Handed to IR team for deeper review.,Network Device
ALT004559,Pennar Cement Industries,low,2026-02-18 08:13:50,2026-02-18 10:46:08,no,Verified backup job schedule; traffic volume consistent with nightly replication. Monitoring continued for 48 hours.,Cloud Workload
ALT003442,Jupiter Aviation Control,medium,2026-02-16 17:25:52,2026-02-16 23:09:57,yes,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Closed as benign positive.,Server
ALT003728,Lakshmi Insurance Group,critical,2026-03-26 21:48:17,2026-03-27 03:35:52,yes,Escalated to L2 after confirming lateral movement indicators on HOST-3190. No further action required.,Server
ALT001879,Apex Power Grid Ltd,low,2026-03-24 22:11:58,2026-03-25 02:36:04,no,Traced outbound connection to approved vendor endpoint; verified against allowlist. Root cause documented in case notes.,Database
ALT000154,Meridian Trust Bank,medium,2026-04-30 08:44:04,2026-04-30 08:46:20,no,"checked, ok",Network Device
ALT001255,Arcadia Defence Systems,low,2026-05-07 07:27:23,2026-05-07 09:29:06,yes,Cross-referenced with change management ticket CHG-83156; scheduled maintenance window. No further action required.,Network Device
ALT002634,Eastern Grid Utility,low,2026-01-13 00:59:38,2026-01-13 04:17:07,no,Contacted user schen via Teams; confirmed they initiated the session from Mumbai office. Handed to IR team for deeper review.,Identity Provider
ALT002120,Bharat Telecom Networks,low,2026-01-03 09:27:45,2026-01-03 13:02:00,no,Escalated to L2 after confirming lateral movement indicators on HOST-4804. Handed to IR team for deeper review.,Firewall
ALT000852,Arcadia Defence Systems,medium,2026-06-27 23:23:03,2026-06-28 04:03:53,no,Ran memory capture on HOST-9214; no injected process artefacts identified. Monitoring continued for 48 hours.,Network Device
ALT000246,Meridian Trust Bank,low,2026-04-26 06:32:05,2026-04-26 06:36:29,no,n/a,Server
ALT004224,Narmada Steel Works,medium,2026-06-15 05:32:03,2026-06-15 09:51:34,yes,Compared hash against VirusTotal offline signature set; no detections. Handed to IR team for deeper review.,Firewall
ALT000503,Kaveri Power Holdings,low,2026-06-29 04:36:15,2026-06-29 08:06:29,no,Documented as benign positive; rule threshold adjusted after peer review. Ticket closed with owner sign-off.,Network Device
ALT002594,Eastern Grid Utility,medium,2026-05-15 23:23:29,2026-05-16 04:07:45,no,Coordinated with network team; ACL change on HOST-4049 explains traffic shift. Closed as benign positive.,Endpoint
ALT001111,Arcadia Defence Systems,critical,2026-02-19 04:59:48,2026-02-19 07:59:28,yes,Correlated with authentication logs for user bshah; prior successful VPN session confirmed.,Network Device
ALT001843,Deccan Health Network,low,2026-02-06 16:11:03,,no,Reviewed EDR telemetry timeline; parent process traced to legitimate installer. Ticket closed with owner sign-off.,Cloud Workload
ALT001063,Arcadia Defence Systems,critical,2026-02-03 22:17:48,2026-02-04 03:53:27,no,Confirmed with asset owner that HOST-7932 was undergoing patch deployment. Added to suppression list after approval.,Database
ALT001541,Konkan Maritime Ltd,medium,2026-01-25 05:56:10,2026-01-25 18:02:39,no,"Checked DNS query history; domain registered 400+ days ago, low risk profile. Added to suppression list after approval.",Cloud Workload
ALT000661,Nilgiri Water Authority,medium,2026-04-01 13:46:07,2026-04-01 17:34:45,no,Correlated with authentication logs for user rkumar; prior successful VPN session confirmed. No further action required.,Database
ALT001537,Konkan Maritime Ltd,low,2026-03-04 06:33:51,2026-03-04 14:14:48,yes,Confirmed with asset owner that HOST-7750 was undergoing patch deployment. Closed as benign positive.,Cloud Workload
ALT003493,Krishna Port Authority,high,2026-06-06 19:54:45,2026-06-06 22:36:00,yes,Reviewed privileged access logs; elevation was approved under ticket REQ-15088. Added to suppression list after approval.,Database
ALT002118,Bharat Telecom Networks,low,2026-03-13 01:07:12,2026-03-13 03:59:52,no,Compared hash against VirusTotal offline signature set; no detections.,Endpoint
ALT003422,Jupiter Aviation Control,high,2026-01-15 09:01:07,2026-01-15 13:01:48,no,Sandbox detonation of attachment returned no malicious behaviour.,Network Device
ALT001069,Arcadia Defence Systems,high,2026-04-01 15:17:01,2026-04-01 19:48:48,yes,Correlated with authentication logs for user bshah; prior successful VPN session confirmed. Ticket closed with owner sign-off.,Identity Provider
ALT004230,Narmada Steel Works,low,2026-02-20 09:19:28,2026-02-20 15:12:18,no,Reset credentials for apatel as precaution; no evidence of compromise. Ticket closed with owner sign-off.,Identity Provider
ALT002161,Bharat Telecom Networks,low,2026-04-29 20:53:50,2026-04-30 00:45:11,no,Ran memory capture on HOST-3285; no injected process artefacts identified. Added to suppression list after approval.,Cloud Workload
ALT000582,Nilgiri Water Authority,low,2026-04-04 16:09:57,2026-04-04 21:55:21,no,Reviewed source IP 10.7.180.72 against internal threat intel; no IOC match. Added to suppression list after approval.,Cloud Workload
ALT003712,Lakshmi Insurance Group,medium,2026-05-09 03:48:57,2026-05-09 09:47:13,yes,Validated certificate chain; expired intermediate replaced by infrastructure team. Closed as benign positive.,Endpoint
ALT004095,Narmada Steel Works,critical,2026-02-23 13:45:31,2026-02-23 16:27:24,no,Documented as benign positive; rule threshold adjusted after peer review. No further action required.,Server
ALT000691,Nilgiri Water Authority,low,2026-01-06 18:11:22,,no,Contacted user rkumar via Teams; confirmed they initiated the session from Mumbai office. Added to suppression list after approval.,Network Device
ALT000619,Nilgiri Water Authority,low,2026-01-06 19:01:58,2026-01-06 23:36:02,no,"Checked DNS query history; domain registered 400+ days ago, low risk profile. Root cause documented in case notes.",Endpoint
ALT001660,Konkan Maritime Ltd,medium,2026-04-25 18:54:23,2026-04-26 04:52:34,yes,"Checked DNS query history; domain registered 400+ days ago, low risk profile. Handed to IR team for deeper review.",Server
ALT002247,Bharat Telecom Networks,critical,2026-02-01 17:16:03,2026-02-01 20:02:17,no,Cross-referenced with change management ticket CHG-80508; scheduled maintenance window. Handed to IR team for deeper review.,Cloud Workload
ALT002485,Eastern Grid Utility,low,2026-03-08 09:40:00,2026-03-08 12:04:31,no,Reviewed privileged access logs; elevation was approved under ticket REQ-62244. Added to suppression list after approval.,Endpoint
ALT003330,Jupiter Aviation Control,medium,2026-02-12 04:38:08,2026-02-12 06:39:35,yes,Reset credentials for rkumar as precaution; no evidence of compromise. Added to suppression list after approval.,Network Device
ALT001788,Deccan Health Network,low,2026-04-12 05:14:02,2026-04-12 10:38:33,no,closed,Firewall
ALT000732,Arcadia Defence Systems,medium,2026-01-29 16:07:42,2026-01-29 20:16:37,no,Matched pattern against known false-positive rule FP-59487; tuning request raised. Closed as benign positive.,Cloud Workload
ALT001464,Arcadia Defence Systems,medium,2026-05-09 14:58:19,2026-05-09 17:58:55,no,Coordinated with network team; ACL change on HOST-6273 explains traffic shift. Root cause documented in case notes.,Firewall
ALT003789,Lakshmi Insurance Group,medium,2026-01-16 03:38:23,2026-01-16 05:42:42,no,Identified misconfigured scanner generating repeat alerts; owner notified. No further action required.,Identity Provider
ALT002119,Bharat Telecom Networks,low,2026-04-02 15:01:21,2026-04-02 18:38:03,no,Documented as benign positive; rule threshold adjusted after peer review.,Server
ALT001040,Arcadia Defence Systems,high,2026-01-20 02:24:56,2026-01-20 06:02:54,yes,Identified misconfigured scanner generating repeat alerts; owner notified.,Network Device
ALT000692,Nilgiri Water Authority,medium,2026-06-24 01:56:54,2026-06-24 05:01:04,no,Documented as benign positive; rule threshold adjusted after peer review. Ticket closed with owner sign-off.,Server
ALT001544,Konkan Maritime Ltd,low,2026-02-21 07:59:36,2026-02-21 16:11:23,no,Correlated with authentication logs for user nrao; prior successful VPN session confirmed. No further action required.,Cloud Workload
ALT004263,Narmada Steel Works,medium,2026-02-04 01:16:09,2026-02-04 06:27:20,yes,Ran memory capture on HOST-6995; no injected process artefacts identified. Closed as benign positive.,Firewall
ALT002523,Eastern Grid Utility,medium,2026-02-26 09:00:00,2026-02-26 13:51:38,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Ticket closed with owner sign-off.,Endpoint
ALT000231,Meridian Trust Bank,high,2026-05-20 02:35:01,2026-05-20 02:38:26,no,n/a,Cloud Workload
ALT001241,Arcadia Defence Systems,low,2026-05-25 06:29:08,2026-05-25 12:06:53,no,Sandbox detonation of attachment returned no malicious behaviour. No further action required.,Endpoint
ALT002872,Himalayan Healthcare Network,low,2026-01-26 05:19:15,2026-01-26 11:00:19,no,Validated certificate chain; expired intermediate replaced by infrastructure team. Root cause documented in case notes.,Endpoint
ALT000498,Kaveri Power Holdings,high,2026-03-17 20:35:14,2026-03-17 20:39:44,no,Contacted user apatel via Teams; confirmed they initiated the session from Mumbai office. Added to suppression list after approval.,Database
ALT000968,Arcadia Defence Systems,high,2026-06-02 07:56:35,2026-06-02 11:50:54,no,Verified backup job schedule; traffic volume consistent with nightly replication. Closed as benign positive.,Cloud Workload
ALT004459,Orissa Mining Federation,low,2026-01-03 10:32:08,2026-01-03 15:48:40,no,Isolated endpoint HOST-2016 for forensic triage; full disk scan returned clean. Root cause documented in case notes.,IoT Device
ALT004100,Narmada Steel Works,medium,2026-04-28 20:57:56,2026-04-29 00:21:48,no,Queried SIEM for related events across 24h window; no corroborating activity found. Root cause documented in case notes.,Server
ALT004082,Narmada Steel Works,low,2026-03-05 19:26:30,2026-03-06 00:22:04,no,Identified misconfigured scanner generating repeat alerts; owner notified. Ticket closed with owner sign-off.,Cloud Workload
ALT004074,Narmada Steel Works,medium,2026-02-09 17:08:50,2026-02-09 22:57:04,yes,Ran memory capture on HOST-9288; no injected process artefacts identified. Monitoring continued for 48 hours.,IoT Device
ALT002959,Himalayan Healthcare Network,low,2026-06-02 19:34:11,2026-06-02 23:56:45,no,Escalated to L2 after confirming lateral movement indicators on HOST-9458. No further action required.,Database
ALT002208,Bharat Telecom Networks,low,2026-03-18 06:38:00,2026-03-18 09:52:11,no,Reviewed source IP 10.31.90.80 against internal threat intel; no IOC match. Root cause documented in case notes.,Network Device
ALT000561,Nilgiri Water Authority,low,2026-03-16 15:31:03,2026-03-16 17:36:51,no,Ran memory capture on HOST-7745; no injected process artefacts identified. Handed to IR team for deeper review.,Firewall
ALT001976,Apex Power Grid Ltd,low,2026-05-22 21:05:34,2026-05-22 23:18:49,yes,Confirmed with asset owner that HOST-2098 was undergoing patch deployment. No further action required.,Identity Provider
ALT004398,Orissa Mining Federation,low,2026-01-16 01:46:50,2026-01-16 06:47:55,no,Cross-referenced with change management ticket CHG-40228; scheduled maintenance window.,IoT Device
ALT003826,Lakshmi Insurance Group,high,2026-03-27 05:27:00,2026-03-27 10:16:34,no,Identified misconfigured scanner generating repeat alerts; owner notified. Handed to IR team for deeper review.,Identity Provider
ALT003950,Malabar Gas Pipelines,medium,2026-05-25 20:06:33,2026-05-25 22:11:28,yes,Reset credentials for dnair as precaution; no evidence of compromise.,Endpoint
ALT000276,Meridian Trust Bank,medium,2026-01-28 18:41:57,2026-01-28 18:43:10,no,n/a,IoT Device
ALT001008,Arcadia Defence Systems,low,2026-06-25 01:57:27,2026-06-25 07:52:06,no,Correlated with authentication logs for user dnair; prior successful VPN session confirmed. Ticket closed with owner sign-off.,Server
ALT003917,Malabar Gas Pipelines,low,2026-05-28 13:15:33,2026-05-28 15:57:15,no,Correlated with authentication logs for user dnair; prior successful VPN session confirmed.,Network Device
ALT002759,Godavari Chemicals,low,2026-01-25 02:33:44,2026-01-25 06:41:41,yes,Reviewed source IP 10.45.203.56 against internal threat intel; no IOC match. Added to suppression list after approval.,Cloud Workload
ALT002628,Eastern Grid Utility,medium,2026-05-15 13:48:56,2026-05-15 19:08:39,no,Reset credentials for kiyer as precaution; no evidence of compromise. Handed to IR team for deeper review.,Identity Provider
ALT002165,Bharat Telecom Networks,low,2026-01-10 01:26:29,2026-01-10 07:21:48,no,Validated certificate chain; expired intermediate replaced by infrastructure team. Handed to IR team for deeper review.,IoT Device
ALT002690,Godavari Chemicals,low,2026-02-19 09:22:38,2026-02-19 13:08:22,no,Correlated with authentication logs for user kiyer; prior successful VPN session confirmed. Added to suppression list after approval.,Database
ALT001592,Konkan Maritime Ltd,high,2026-03-04 22:29:39,2026-03-05 09:29:51,yes,Documented as benign positive; rule threshold adjusted after peer review. Ticket closed with owner sign-off.,Cloud Workload
ALT004667,Pennar Cement Industries,low,2026-05-16 23:24:46,2026-05-17 04:33:13,no,Reviewed EDR telemetry timeline; parent process traced to legitimate installer. Ticket closed with owner sign-off.,IoT Device
ALT002624,Eastern Grid Utility,low,2026-06-25 12:59:45,2026-06-25 17:32:00,no,Isolated endpoint HOST-3772 for forensic triage; full disk scan returned clean. Ticket closed with owner sign-off.,Identity Provider
ALT000207,Meridian Trust Bank,low,2026-01-29 07:06:10,2026-01-29 07:07:36,no,"checked, ok",Firewall
ALT001535,Konkan Maritime Ltd,high,2026-03-20 17:16:31,2026-03-21 03:37:30,no,Cross-referenced with change management ticket CHG-74145; scheduled maintenance window. Added to suppression list after approval.,Server
ALT002687,Godavari Chemicals,high,2026-01-25 01:10:00,2026-01-25 05:24:23,yes,Contacted user mfernandes via Teams; confirmed they initiated the session from Mumbai office. Added to suppression list after approval.,IoT Device
ALT001813,Deccan Health Network,low,2026-04-30 18:58:45,2026-04-30 22:07:24,no,Reviewed source IP 10.5.29.21 against internal threat intel; no IOC match. Ticket closed with owner sign-off.,Endpoint
ALT004134,Narmada Steel Works,medium,2026-03-11 14:41:35,2026-03-11 19:38:41,no,Blocked source 10.53.92.204 at perimeter firewall pending further investigation. Root cause documented in case notes.,Firewall
ALT002917,Himalayan Healthcare Network,low,2026-06-22 06:49:34,2026-06-22 10:09:13,yes,Matched pattern against known false-positive rule FP-48264; tuning request raised. No further action required.,Firewall
ALT004512,Pennar Cement Industries,low,2026-05-30 03:01:16,2026-05-30 07:10:13,no,Reviewed privileged access logs; elevation was approved under ticket REQ-67996. Monitoring continued for 48 hours.,Identity Provider
ALT002764,Godavari Chemicals,high,2026-05-14 03:59:08,2026-05-14 09:34:42,yes,Identified misconfigured scanner generating repeat alerts; owner notified. Monitoring continued for 48 hours.,Server
ALT003909,Malabar Gas Pipelines,medium,2026-05-08 11:06:38,2026-05-08 16:48:45,no,Ran memory capture on HOST-4731; no injected process artefacts identified. Added to suppression list after approval.,Identity Provider
ALT003859,Lakshmi Insurance Group,low,2026-04-18 17:23:14,2026-04-18 19:37:07,no,Reviewed EDR telemetry timeline; parent process traced to legitimate installer. No further action required.,Database
ALT002319,Cauvery Logistics Corp,medium,2026-03-04 15:44:29,2026-03-04 21:03:45,no,Matched pattern against known false-positive rule FP-41180; tuning request raised. Monitoring continued for 48 hours.,IoT Device
ALT000751,Arcadia Defence Systems,high,2026-06-22 02:56:41,2026-06-22 05:19:07,yes,Contacted user mfernandes via Teams; confirmed they initiated the session from Mumbai office. Handed to IR team for deeper review.,Database
ALT000605,Nilgiri Water Authority,medium,2026-06-22 05:40:57,2026-06-22 09:42:15,no,Identified misconfigured scanner generating repeat alerts; owner notified. No further action required.,Network Device
ALT002474,Eastern Grid Utility,low,2026-01-09 23:37:36,2026-01-10 03:44:05,no,Correlated with authentication logs for user bshah; prior successful VPN session confirmed. Handed to IR team for deeper review.,Firewall
ALT000407,Kaveri Power Holdings,medium,2026-03-25 17:32:17,2026-03-25 21:44:05,no,Matched pattern against known false-positive rule FP-24558; tuning request raised. Monitoring continued for 48 hours.,Database
ALT003898,Malabar Gas Pipelines,low,2026-02-10 17:36:33,2026-02-10 23:11:37,no,Traced outbound connection to approved vendor endpoint; verified against allowlist. Handed to IR team for deeper review.,IoT Device
ALT002176,Bharat Telecom Networks,medium,2026-03-10 14:06:20,2026-03-10 17:17:01,no,Identified misconfigured scanner generating repeat alerts; owner notified. No further action required.,Database
ALT004103,Narmada Steel Works,medium,2026-06-14 05:57:51,2026-06-14 08:55:30,yes,Traced outbound connection to approved vendor endpoint; verified against allowlist. Handed to IR team for deeper review.,Firewall
ALT000341,Kaveri Power Holdings,medium,2026-04-10 18:23:53,2026-04-10 22:24:36,no,Sandbox detonation of attachment returned no malicious behaviour. Monitoring continued for 48 hours.,IoT Device
ALT002214,Bharat Telecom Networks,medium,2026-01-13 12:38:41,2026-01-13 15:58:48,no,Sandbox detonation of attachment returned no malicious behaviour. Closed as benign positive.,Server
ALT000512,Kaveri Power Holdings,high,2026-06-14 15:26:09,2026-06-14 15:30:35,no,n/a,IoT Device
ALT003919,Malabar Gas Pipelines,high,2026-05-15 17:20:03,2026-05-15 22:38:25,no,Cross-referenced with change management ticket CHG-96621; scheduled maintenance window. Handed to IR team for deeper review.,Network Device
ALT002913,Himalayan Healthcare Network,low,2026-02-27 14:49:24,2026-02-27 17:18:44,no,Identified misconfigured scanner generating repeat alerts; owner notified. Root cause documented in case notes.,Firewall
ALT000640,Nilgiri Water Authority,medium,2026-02-27 11:19:13,2026-02-27 17:10:06,no,Matched pattern against known false-positive rule FP-35796; tuning request raised. Added to suppression list after approval.,Endpoint
ALT002810,Godavari Chemicals,high,2026-02-18 06:50:21,2026-02-18 10:21:42,yes,Cross-referenced with change management ticket CHG-92033; scheduled maintenance window. Monitoring continued for 48 hours.,Identity Provider
ALT004661,Pennar Cement Industries,medium,2026-02-14 21:42:30,2026-02-15 03:29:11,no,Blocked source 10.20.194.44 at perimeter firewall pending further investigation. No further action required.,Firewall
ALT003405,Jupiter Aviation Control,medium,2026-04-15 03:49:02,2026-04-15 08:34:17,no,Contacted user rkumar via Teams; confirmed they initiated the session from Mumbai office. Handed to IR team for deeper review.,Firewall
ALT001146,Arcadia Defence Systems,medium,2026-02-08 09:41:40,2026-02-08 12:55:31,yes,Compared hash against VirusTotal offline signature set; no detections. Root cause documented in case notes.,Firewall
ALT002500,Eastern Grid Utility,critical,2026-03-01 05:14:31,2026-03-01 09:22:55,yes,Correlated with authentication logs for user bshah; prior successful VPN session confirmed. Root cause documented in case notes.,IoT Device
ALT000982,Arcadia Defence Systems,medium,2026-05-08 04:48:24,2026-05-08 07:01:37,no,Verified backup job schedule; traffic volume consistent with nightly replication. Handed to IR team for deeper review.,Network Device
ALT004486,Pennar Cement Industries,medium,2026-01-28 05:07:18,2026-01-28 09:17:52,no,Confirmed with asset owner that HOST-6879 was undergoing patch deployment. Added to suppression list after approval.,Firewall
ALT000390,Kaveri Power Holdings,low,2026-04-14 18:06:36,2026-04-14 22:50:01,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Monitoring continued for 48 hours.,Server
